kyears.bp,albx,alby,lat,lon,bio1,bio12,bio2,bio4,bio7,bio15
3,2024141,1005713,44.03,-70.35,0.020571409,0.832611825,-0.475924322,-0.492440813,-0.517854836,-0.9661109
3,1970135,1200923,45.85,-70.35,-1.019483637,0.559680463,-0.268456369,0.29231212,0.271665164,-0.386367387
3,1948106,1294938,46.72,-70.3,-1.138555685,0.921174575,-0.718562085,0.477880189,0.345542865,-0.375312733
3,1919209,1376466,47.5,-70.38,-0.957700148,0.323765067,-1.413470603,0.37209796,0.063651429,-0.616035095
3,2112894,1000660,43.77,-69.3,0.236382599,1.262811414,-0.960362332,-0.494227523,-0.705948532,-1.308568909
3,2073996,1129767,44.98,-69.32,-0.422789949,0.740234146,0.052765328,-0.135154019,-0.047234198,-1.154625571
3,2051097,1281587,46.35,-69.06,-0.987622486,0.48330998,-0.144112432,0.480571977,0.506233771,-0.344905234
3,1988306,1391332,47.46,-69.45,-1.165046431,0.225590279,-0.499174747,0.65424389,0.568531599,-0.328938368
3,2155720,1048047,44.07,-68.62,0.183090777,1.410525205,-1.000689735,-0.553995534,-0.796046343,-1.310223824
3,2116719,1149185,45.04,-68.73,-0.369078783,0.597897603,-0.220112153,-0.246843878,-0.232486245,-1.101397669
3,2085742,1243180,45.93,-68.77,-0.7731135,0.521144134,0.023464793,0.285320037,0.374935068,-0.749377584
3,2023299,1409524,47.53,-68.94,-1.12939709,0.119687501,-0.227039779,0.682121951,0.671243707,-0.347444262
3,2178608,1082804,44.31,-68.22,-0.177775349,0.975440358,-1.490262838,-1.008993296,-1.317438904,-1.302791017
3,2157010,1160036,45.03,-68.2,-0.400587822,0.654484973,-0.74184501,-0.428149754,-0.616776352,-1.161567888
3,2214884,1204513,45.26,-67.33,-0.485600719,0.993262216,-0.699218399,-0.278459492,-0.327958235,-1.075312499
4,-537279,491209,41.72,-102.51,0.436580647,-2.319318714,3.762328499,-0.257533815,0.548058896,2.368711787
4,-415806,1184580,48.01,-101.53,-0.673014565,-2.361521548,1.269273602,1.258195036,1.429768319,2.209598996
4,-308531,827475,44.84,-99.91,0.108215813,-2.22284644,1.75603959,0.965392499,1.289694486,2.204270647
4,-230730,111960,38.47,-98.67,1.440148144,-1.626072508,2.412487449,-0.005755569,0.447029567,1.587307815
4,-197660,1071343,47.07,-98.59,-0.513152033,-2.087979986,1.494762517,1.376661359,1.636837395,2.031773462
4,-220161,1183591,48.08,-98.93,-0.784039891,-2.240380101,1.154520364,1.610747114,1.697408557,2.121555267
4,-165378,1047288,46.86,-98.16,-0.489418171,-1.91617796,1.41988852,1.417054647,1.647943838,1.876042083
4,-106584,819657,44.82,-97.35,-0.134794425,-1.716797922,0.721112285,1.003499535,1.030991067,1.798450713
4,-103947,895267,45.5,-97.33,-0.251529043,-1.71461531,0.861044592,1.09898077,1.202499874,1.853805386
4,-6094,1083032,47.2,-96.08,-0.570035631,-1.682855101,0.994053001,1.577962749,1.653816402,2.121605007
4,32130,1052122,46.92,-95.58,-0.630525635,-1.510162176,1.013812267,1.310283448,1.466795343,2.212440811
4,17523,1081944,47.19,-95.77,-0.690816763,-1.583308003,1.197777696,1.453420182,1.66232215,2.278668581
4,64561,653043,43.33,-95.2,0.062984931,-1.132781538,0.692800957,0.764744243,0.742189473,1.650182812
4,55676,973587,46.21,-95.28,-0.515802965,-1.313973544,0.992970878,1.233223877,1.411902603,1.790969578
4,63243,1081093,47.18,-95.17,-0.68937748,-1.460796898,1.417755674,1.43753842,1.719112715,2.13013928
4,45370,1136210,47.68,-95.4,-0.752547339,-1.537344415,1.413234959,1.501638024,1.76171594,1.993800629
4,109686,981959,46.28,-94.58,-0.443974706,-1.264014199,1.214819786,1.235706466,1.488524065,1.647446074
4,95696,1047145,46.87,-94.75,-0.553391401,-1.365930173,1.46225289,1.33675097,1.626257906,1.853399505
4,81530,1081276,47.18,-94.93,-0.638251536,-1.433039422,1.447340583,1.405170563,1.631602723,1.973633388
4,143853,1012488,46.55,-94.13,-0.509799061,-1.281164129,1.280538245,1.230453591,1.539564891,1.693355232
4,144225,1071190,47.08,-94.11,-0.483411581,-1.307091841,1.718892077,1.279436921,1.639116372,1.695582519
4,188490,535487,42.26,-93.7,0.487330157,-0.703522293,0.221356231,0.586741173,0.428917412,1.088823996
4,172632,621202,43.03,-93.87,0.324983245,-0.760376369,0.220548277,0.699555705,0.581802958,1.206451627
4,172045,754017,44.22,-93.84,0.071653721,-1.158512471,0.270469125,0.96444032,0.837443705,1.501709279
4,182176,828906,44.89,-93.69,0.093002175,-1.161175067,0.451120028,1.052801205,0.988716693,1.69925806
4,180743,887844,45.42,-93.69,-0.146073928,-1.222932642,0.461110324,1.063994136,1.065423735,1.783525908
4,184533,1016727,46.58,-93.6,-0.477704345,-1.278470599,1.202714258,1.149983651,1.434842131,1.763873071
4,179918,1078627,47.14,-93.64,-0.657566246,-1.294443973,1.433374845,1.264448892,1.528825334,1.776421371
4,224492,509588,42.02,-93.27,0.636387975,-0.661091282,0.034030326,0.46483611,0.270365329,0.900711256
4,214393,635660,43.15,-93.35,0.13493297,-0.884258096,-0.341104727,0.821299045,0.608666508,1.24963266
4,229209,761108,44.27,-93.12,0.048989192,-1.023361962,0.042974494,0.966812824,0.837933415,1.387006147
4,224196,822250,44.82,-93.16,0.045864841,-1.098307131,-0.134530365,0.948552316,0.781627806,1.276654235
4,220637,888921,45.42,-93.18,-0.166225592,-1.158341523,0.031797155,0.967724147,0.925877649,1.512302458
4,197178,1171889,47.98,-93.38,-0.863716737,-1.247623308,0.956501127,1.272736484,1.435700313,1.526207284
4,250170,848684,45.05,-92.82,0.010444624,-1.052283539,0.201439969,0.837604124,0.811786997,1.246673495
4,252784,1001026,46.42,-92.72,-0.443544577,-1.193880253,0.730798545,0.95840096,1.111935135,1.636395982
4,259305,1034518,46.72,-92.62,-0.64856553,-1.215494908,0.867579449,0.997681481,1.202300187,1.529720256
4,298880,1189763,48.11,-92.02,-1.157026561,-1.103115278,0.715195456,1.266185285,1.443007934,1.193210207
4,329121,1120390,47.47,-91.66,-1.021289275,-1.053417382,-0.007916666,0.483620373,0.541162536,1.116857367
4,432950,-67275,36.8,-91.1,1.823960777,0.391285512,1.778806285,-0.746550562,-0.51572773,-0.742032534
4,362676,752942,44.15,-91.45,-0.001885239,-0.991091873,-0.113823762,0.714176028,0.571984184,1.222566514
4,356547,880843,45.3,-91.45,-0.307960059,-1.105724584,0.572933483,0.794569929,0.901050596,1.335957691
4,371286,992756,46.3,-91.19,-0.585936506,-0.99952651,0.994660306,0.537462202,0.861226359,1.296817169
4,367034,1180802,48,-91.12,-1.199242017,-1.009899791,0.657174388,0.758719637,1.013781469,1.102162095
4,463573,890085,45.33,-90.08,-0.564986763,-0.838226777,0.510295206,0.698950804,0.784058925,1.088146594
4,542696,-24960,37.12,-89.83,1.753069911,0.73077311,1.961805232,-0.674160528,-0.306748941,-0.742119954
4,496161,640860,43.08,-89.87,0.253924306,-0.56023538,-0.103625925,0.260291749,0.130631441,0.564991006
4,504973,679483,43.42,-89.73,0.101297395,-0.620638901,-0.023775543,0.311210648,0.229882598,0.690392178
4,513373,722546,43.8,-89.59,-0.039327986,-0.659389706,0.208501718,0.438520663,0.439513542,0.876425127
4,503582,913858,45.52,-89.55,-0.597634102,-0.701648518,0.819723287,0.657948643,0.815779168,0.987858385
4,471095,992937,46.25,-89.9,-0.864163795,-0.790168014,1.151480772,0.546674736,0.897300904,1.066119836
4,532373,645524,43.1,-89.42,0.098277746,-0.565574626,-0.20784972,0.359306489,0.212283925,0.563918273
4,545993,738240,43.92,-89.17,0.012950334,-0.678198274,0.040804122,0.481159914,0.432299425,0.665220002
4,545307,803011,44.5,-89.12,-0.182768384,-0.803108189,0.290981972,0.597090308,0.611939169,0.809243482
4,518208,995006,46.24,-89.29,-0.899697692,-0.727011823,1.285507738,0.538870043,0.908275806,0.941573921
4,520206,1180370,47.91,-89.09,-0.891864335,-0.863732597,0.380372341,0.680177889,0.859811111,0.67315525
4,498973,1235198,48.42,-89.32,-1.227738894,-1.079831031,0.388296419,0.968117956,1.15039484,0.565450287
4,582716,613328,42.78,-88.83,0.253278824,-0.407149647,-0.470856811,0.308974899,0.105130046,0.329892068
4,562581,837788,44.8,-88.87,-0.322132686,-0.71099041,0.673460601,0.613625771,0.74026312,0.843093121
4,541040,1253740,48.56,-88.74,-1.127741749,-0.867147003,0.427016954,0.860129011,1.044937514,0.445320403
4,693624,-413475,33.56,-88.47,2.55590389,1.384537044,1.788540027,-1.605981829,-1.273805468,-0.561421976
4,641374,382231,40.68,-88.34,0.835044025,-0.219688435,-0.397883613,-0.053598327,-0.290258852,-0.053987775
4,639379,569591,42.35,-88.18,0.410752631,-0.370062909,-0.713115945,0.062652675,-0.186177154,0.124501057
4,636164,687043,43.4,-88.1,0.119178278,-0.715116816,-1.195716565,0.212557374,-0.120693039,0.244282658
4,612080,1050081,46.67,-88.02,-0.868301206,-0.465444677,1.194875954,0.446794637,0.772561031,0.131992528
4,585859,1097898,47.12,-88.31,-0.92558442,-0.515065177,0.624937398,0.487425119,0.696182047,0.085102687
4,659582,761826,44.05,-87.73,0.128139349,-0.808039246,-1.481274386,-0.008723895,-0.375900337,0.195039136
4,648221,782104,44.24,-87.85,-0.012690062,-0.923446824,-1.057357279,0.081166833,-0.182215887,0.29160185
4,615438,1055923,46.72,-87.97,-0.804339437,-0.267532888,0.467173427,0.336859909,0.47524735,-0.213699698
4,725606,490676,41.58,-87.22,0.720587906,-0.286682952,-0.541295102,-0.14857056,-0.374204576,-0.00746355
4,735794,497246,41.63,-87.09,0.646805452,-0.607610901,-0.394448084,-0.192213061,-0.371776626,0.011507148
4,872462,-404164,33.5,-86.53,2.475907675,1.445655465,1.682664329,-1.58869024,-1.313313929,-0.651212771
4,781446,506172,41.67,-86.53,0.660432172,-0.050809529,-1.028391929,-0.288348564,-0.606905003,-0.293294205
4,712135,989011,46.04,-86.8,-0.412731119,-0.558081477,-0.387974495,0.104688728,-0.027482437,-0.118023248
4,929765,-597869,31.72,-86.13,2.811776518,1.841900862,1.639427674,-2.112306621,-1.702515677,-0.563446323
4,796309,441291,41.08,-86.43,0.83487591,-0.009035027,0.062324805,-0.31286236,-0.329062463,-0.138432402
4,735713,1002491,46.14,-86.48,-0.572759311,-0.546695337,-0.454600467,-0.004387449,-0.069203708,-0.321491328
4,935785,-112940,36.03,-85.5,1.961098163,1.189281449,2.106805825,-1.395001746,-0.98372294,-0.870148482
4,899080,43072,37.45,-85.72,1.603758084,1.260257331,1.821520641,-0.861476003,-0.484307812,-1.018253815
4,792633,847448,44.7,-85.96,-0.195358808,-0.614453568,-0.348054665,-0.188124024,-0.20185502,-0.16898256
4,795351,1041083,46.43,-85.66,-0.555262581,-0.63477451,-0.488359167,-0.026133229,-0.087699391,-0.339925122
4,1052475,-746572,30.27,-85.02,3.061276416,2.315197443,0.04733132,-2.581184887,-2.47694919,-0.234616365
4,982378,-260865,34.67,-85.17,1.987534882,1.607707559,1.475016269,-1.381730816,-1.131311213,-0.618925936
4,887782,507399,41.58,-85.25,0.691673621,-0.281895511,-0.567491198,-0.269438895,-0.398875523,-0.272109355
4,866862,597347,42.4,-85.38,0.562827727,-0.366691114,-0.125117507,-0.321090938,-0.365701998,-0.173662468
4,883808,720724,43.48,-85,0.218299895,-0.526131727,-0.397872891,-0.17763019,-0.299067301,-0.131872197
4,856381,874655,44.88,-85.12,-0.23072773,-0.778121215,-0.230480096,-0.146749616,-0.11646473,-0.122805111
4,835896,1012137,46.13,-85.18,-0.569817757,-0.610917377,-0.506110419,-0.025818295,-0.071245753,-0.42275699
4,819273,1021419,46.23,-85.38,-0.569817757,-0.610917377,-0.506110419,-0.025818295,-0.071245753,-0.42275699
4,1013911,-295481,34.33,-84.87,2.127032727,1.683492988,1.468469925,-1.547128858,-1.269715831,-0.672947122
4,931000,494395,41.42,-84.75,0.658445433,-0.195326311,-0.263599326,-0.298272679,-0.370503221,-0.25941722
4,894188,715194,43.42,-84.88,0.26558977,-0.762044862,-0.416911509,-0.111887253,-0.23471792,-0.058203557
4,858548,1038217,46.34,-84.85,-0.609234508,-0.536480026,-0.524358697,0.005376078,-0.039650712,-0.454570117
4,836853,1209407,47.9,-84.87,-1.145160412,0.283619853,-0.025286532,0.532141233,0.49753393,-0.838214882
4,828390,1242827,48.21,-84.93,-1.466499377,-0.239735751,0.594591251,0.864341185,0.938333569,-0.669762031
4,909227,961597,45.6,-84.32,-0.451794561,-0.746858357,-0.128114979,0.255410553,0.252083598,-0.200009655
4,890519,1150267,47.31,-84.26,-1.036748814,0.813110575,0.217160996,0.412212026,0.517183364,-0.613580899
4,1024543,385258,40.35,-83.8,0.718871366,0.100235833,0.301514479,-0.471612453,-0.470923185,-0.246283676
4,1009972,606858,42.33,-83.63,0.560202018,-0.427736864,-0.693770228,-0.32612194,-0.500181404,-0.384334565
4,1215988,-686869,30.62,-83.25,3.209706821,2.24871492,1.365590168,-2.863208447,-2.338994266,0.431843852
4,1213554,-675984,30.72,-83.26,3.061360309,1.714930495,2.247722228,-2.581097216,-1.887780752,0.251402053
4,1029807,698560,43.12,-83.24,0.22306934,-0.77956852,-1.440123861,-0.412775939,-0.693342069,-0.359846896
4,1106762,319382,39.67,-82.94,0.976575199,0.191028116,0.008748634,-0.732598694,-0.806171201,-0.177069826
4,1086928,571015,41.92,-82.76,0.610985866,-0.308133311,-1.543079436,-0.478291328,-0.810710136,-0.323872893
4,1352298,-790860,29.52,-82,3.316852679,2.14176096,1.034724113,-3.207749564,-2.736820623,1.319621453
4,1135516,400373,40.35,-82.47,0.78622989,0.201758721,-0.412249115,-0.757623761,-0.861189141,-0.249827871
4,1164280,441914,40.68,-82.06,0.633542377,0.03578898,-0.41693525,-0.657646061,-0.775017533,-0.246996068
4,1105803,693410,42.98,-82.32,0.335969795,-0.521093216,-1.870169932,-0.436444803,-0.851012197,-0.817624535
4,1432831,-995655,27.58,-81.5,3.6295609,1.685381267,1.123219223,-3.879061564,-3.375677636,1.813943536
4,1382353,-959765,27.97,-81.95,3.585721461,1.486338861,0.838931154,-3.722962025,-3.296713805,1.737310132
4,1368374,-813113,29.3,-81.87,3.372088331,1.78109843,0.839503231,-3.267036633,-2.856916171,1.128333149
4,1243825,-17562,36.52,-81.93,1.010408111,1.06469765,1.095966276,-1.748504867,-1.474874006,-0.510622109
4,1149134,726927,43.22,-81.73,0.177006301,-0.150871858,-2.154922862,-0.496943376,-0.935786784,-0.801828
4,1110346,1101485,46.6,-81.5,-0.910159103,-0.738686018,0.492222305,0.813115864,0.980813178,-0.385785725
4,1077940,1177152,47.32,-81.77,-1.165799868,-0.754629334,0.517271948,1.073805328,1.188104922,-0.359062371
4,1447076,-1035845,27.2,-81.42,3.740762347,1.600532699,0.152481007,-3.876477969,-3.5552318,1.694838799
4,1215824,508626,41.2,-81.33,0.58715121,0.103871301,-0.499046372,-0.768902945,-0.823671615,-0.555626271
4,1192661,699721,42.92,-81.25,0.144049819,-0.019657302,-1.937645979,-0.639930304,-1.031571139,-0.918111701
4,1148448,946726,45.17,-81.32,-0.362480182,-0.596103978,-0.981767994,0.162648534,0.000525356,-0.527436684
4,1386592,-261536,34.17,-80.78,2.179046839,1.075325727,2.157299516,-1.697895795,-1.208322542,0.119454349
4,1234575,740346,43.22,-80.66,-0.035696578,0.017304852,-1.80383268,-0.377129929,-0.757565457,-0.729246573
4,1191726,905123,44.74,-80.86,-0.23319725,0.268847815,-1.853064278,-0.40962376,-0.767531619,-0.644137517
4,1167007,1136233,46.83,-80.7,-0.805332169,-0.726963234,-0.620496823,0.99270779,0.802773314,-0.436931506
4,1381438,126822,37.6,-80.13,1.014505324,0.613675509,1.041864744,-1.389288669,-1.164713746,-0.505034836
4,1357428,190982,38.2,-80.28,0.618242745,1.639958193,1.441851089,-1.410986783,-0.993822228,-0.68754776
4,1288276,559955,41.55,-80.37,0.480137264,0.312945567,0.662247269,-0.755957731,-0.561864319,-0.306492884
4,1254152,745823,43.24,-80.41,0.055458427,-0.220661108,-1.466025877,-0.416390021,-0.734730527,-0.68520969
4,1242912,818624,43.9,-80.4,-0.274922261,-0.286006813,-1.329250335,-0.260444261,-0.517012229,-0.592969019
4,1246109,872276,44.37,-80.25,-0.354812321,-0.21820682,-1.497285664,-0.267783646,-0.549457528,-0.77122482
4,1246033,949045,45.05,-80.09,-0.274688321,-0.497921325,-1.264443218,-0.024749789,-0.250780107,-0.549953622
4,1207712,1162044,47,-80.12,-0.856792712,-0.624821322,-0.272456955,0.938576563,0.866793844,-0.552928614
4,1201394,1181173,47.18,-80.16,-1.076777305,-0.664742605,-0.029829456,1.21083007,1.124443355,-0.460618394
4,1414826,195084,38.15,-79.62,0.797680526,0.959444666,1.494195034,-1.409786629,-0.995868235,-0.648797669
4,1320510,802438,43.64,-79.48,-0.095582717,-0.687067509,-1.07824615,-0.298552999,-0.494440381,-0.425782367
4,1287510,856698,44.17,-79.77,-0.241812525,-0.503088172,-1.070989879,-0.180428848,-0.341548495,-0.458930811
4,1285443,993074,45.38,-79.5,-0.422460633,0.439460807,-0.543984708,0.164592047,0.165536387,-0.54833731
4,1228999,1191483,47.23,-79.78,-1.134460716,-0.727066163,0.199903707,1.199154808,1.210256,-0.290986711
4,1471207,185737,37.98,-79,1.338764658,0.269849395,1.437035529,-1.397753306,-1.002695655,-0.555134799
4,1416874,357046,39.57,-79.27,0.641617505,1.045185884,1.115677296,-1.23977778,-0.978096817,-0.371399656
4,1321434,843379,44,-79.38,0.142649248,-0.565262889,-2.351229695,-0.35298157,-0.867270109,-0.681024591
4,1293923,999082,45.42,-79.38,-0.519201338,0.223044284,-0.197352442,0.2168802,0.317551072,-0.69795151
4,1295485,1070431,46.05,-79.2,-0.741063876,0.16116315,-0.005405498,0.400442567,0.545376582,-0.483022181
4,1267199,1110475,46.45,-79.47,-0.7067226,-0.233256186,-0.341647703,0.670879671,0.696913443,0.006193656
4,1277319,1206720,47.29,-79.12,-1.026736093,-0.554221646,0.376756076,1.111382935,1.21578545,-0.235226802
4,1558995,-273932,33.8,-78.95,2.542693398,1.894901709,0.329288957,-2.041449551,-1.90915804,0.410589237
4,1473087,390045,39.77,-78.55,0.913043591,0.435558214,0.933493195,-0.970275265,-0.769068106,-0.543083678
4,1406835,693142,42.54,-78.67,0.037358929,0.753269612,-0.832597438,-0.702462614,-0.880091331,-0.549613952
4,1342929,917423,44.62,-78.95,-0.449534087,0.133878507,-0.448489116,0.097791953,0.129052165,-1.052663209
4,1309905,1112476,46.4,-78.92,-0.790434376,-0.383972755,0.437864984,0.650553081,0.895726382,-0.043672145
4,1421247,704910,42.62,-78.47,0.106735516,-0.172435099,-0.888849431,-0.660161562,-0.795873018,-0.183127792
4,1427283,812884,43.56,-78.15,0.327182252,-0.601564858,-1.617078851,-0.620474748,-0.920383092,-0.353552613
4,1419955,872809,44.1,-78.1,-0.222692194,-0.238833898,-1.071668407,-0.157873319,-0.303856638,-0.967845564
4,1552147,427974,39.97,-77.55,1.071887186,0.14559949,0.425254005,-0.835510673,-0.815813267,-0.600568582
4,1480110,636398,41.92,-77.92,-0.025024009,0.013494784,-0.234686053,-0.77231842,-0.776126117,-0.193238436
4,1473130,672643,42.25,-77.92,-0.121028075,0.003168342,0.009826162,-0.77159095,-0.680234786,-0.099291772
4,1429846,897404,44.3,-77.92,-0.21417803,-0.153465685,-1.388577914,-0.163108035,-0.387351479,-1.302817127
4,1544881,521311,40.8,-77.42,0.687514605,0.506020652,-0.965603549,-0.702741231,-0.974012726,-0.436234833
4,1493783,930464,44.48,-77.05,-0.103464752,-0.198788381,-1.888824867,-0.112168708,-0.461644835,-1.372750798
4,1475564,968827,44.85,-77.18,-0.467023168,-0.298126308,-0.608394358,0.277967785,0.206367779,-1.200267327
4,1455247,1002214,45.18,-77.35,-0.631355763,-0.535652194,0.075328656,0.540078709,0.604089538,-0.845727616
4,1437592,1094996,46.03,-77.34,-0.598306451,-0.722320584,0.241042744,0.714476775,0.813027914,-0.60092074
4,1710327,25443,36.17,-76.68,2.00928328,1.400033085,0.163893456,-1.706802758,-1.676037238,0.19296139
4,1527043,826838,43.51,-76.9,0.397721837,0.112267753,-2.128465616,-0.5871706,-1.038029295,-0.996393446
4,1522344,929468,44.42,-76.7,-0.091347609,0.082816103,-1.88394804,-0.129134298,-0.498539527,-1.297348079
4,1515355,971240,44.8,-76.68,-0.425111043,-0.21538393,-0.734808941,0.349365917,0.207653071,-0.967079181
4,1721020,74563,36.58,-76.45,2.054305471,1.350382077,-0.910937597,-1.820075505,-2.039731648,0.11731136
4,1612618,634521,41.67,-76.35,0.204323004,0.123053324,-0.724734403,-0.717782601,-0.861006094,-0.141281861
4,1541694,1067661,45.6,-76.1,-0.682947025,0.017733872,-0.151694988,0.826020788,0.795184386,-0.943099617
4,1695870,516056,40.48,-75.67,0.78694446,1.039410667,0.446480609,-0.810613849,-0.739826527,-0.546050379
4,1591458,1055658,45.4,-75.51,-0.394193788,-0.27303898,-0.878285525,0.686664399,0.434356526,-0.713045288
